file_name,Molar_volume,HOMO,LUMO,HOMO_LUMO_Gap,Dipole_Moment,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,Ef
76,164.2488206,-0.240722983,-0.025130118,0.215592865,0.95939011,12.56032407,12.56032407,0.150462963,-1.203287037,0.621261429,10.18181818,161.126,155.078,161.0452339,60,0,0.163006985,-0.326404842,0.326404842,0.163006985,1.181818182,1.818181818,2.363636364,19.16046867,10.17557788,2.080134956,-1.991631176,2.124841608,-2.02155049,5.192650012,0.484926091,1.96432384,3.244095211,272.6333506,8.43072142,5.573051008,5.573051008,5.147065708,2.983448929,2.983448929,2.064842112,2.064842112,1.288252942,1.288252942,0.757810857,0.757810857,-1.03,278.9339853,8.070300903,2.919552395,1.513192969,61.63284214,5.733667477,5.817220841,11.63444168,0,0,0,0,13.17124514,0,0,0,6.066367068,18.17457497,0,13.17124514,0,0,0,5.733667477,6.544756406,0,35.14784815,0,0,5.733667477,13.17124514,0,0,0,6.544756406,17.45166252,5.563451492,12.13273414,0,0,0,26.02,17.45166252,13.17124514,0,12.1082079,6.066367068,6.066367068,0,0,0,0,5.733667477,37.24958333,0,0,0,4.86462963,-3.093796296,1.354074074,0,-0.207824074,0,0.142857143,11,2,1,0,0,0,1,0,1,1,1,4,1,0,0,0,1,1.5626,34.2074,-2.137414895
77,206.3712132,-0.245629475,-0.042144657,0.203484818,4.116001827,12.01822791,12.01822791,0.409766393,-4.359876346,0.768815841,11.69230769,190.168,181.096,190.0717829,72,0,0.432830942,-0.330141633,0.432830942,0.330141633,1.307692308,2,2.384615385,19.41321112,10.17397973,2.31353285,-2.049841747,2.265348125,-2.085798323,5.156090272,-0.140713791,2.041090316,2.813556371,265.7127826,9.897341225,6.804721654,6.804721654,6.037023368,3.759912815,3.759912815,2.588121795,2.588121795,1.548185435,1.548185435,0.906726203,0.906726203,-1.1,685.8063461,9.984033613,3.740446763,2.69463812,73.58237435,5.733667477,5.693927995,0,0,0,6.176298517,4.983978521,0,13.17124514,0,6.066367068,24.59539659,6.196843572,0,13.17124514,0,0,4.983978521,5.733667477,12.59712014,6.544756406,29.5869572,0,0,5.733667477,13.17124514,0,0,11.52873493,12.59712014,0,11.25737949,18.32957771,0,0,0,38.91,11.87022651,13.17124514,0,0,12.96557803,11.62981856,12.26321064,0,0,4.983978521,5.733667477,36.05468372,0,3.288009259,0,5.08509838,0,2.354837963,-2.609062382,0.409766393,0,0.375,13,2,2,0,0,0,0,1,1,2,1,5,2,0,0,0,1,1.6016,41.9974,-2.307513753
78,183.2776636,-0.229974163,-0.013017735,0.216956428,2.723694106,12.48672525,12.48672525,0.449476568,-0.814100529,0.690687643,10.09090909,157.163,148.091,157.0703057,60,0,0.15859837,-0.330142593,0.330142593,0.15859837,1.181818182,1.909090909,2.454545455,19.15973624,10.1397215,2.00081641,-1.97574418,2.07741403,-2.026001256,5.173536097,0.506827881,1.975946929,2.864712197,247.8474159,8.267584714,5.979543585,5.979543585,5.236382105,3.377800026,3.377800026,2.287136254,2.287136254,1.417024849,1.417024849,0.861807144,0.861807144,-0.96,310.2236679,8.139601594,3.436571192,1.980697148,63.83224885,5.733667477,0,11.63444168,0,0,0,0,8.780830095,0,0,6.066367068,30.66176366,0,0,8.780830095,0,0,0,5.733667477,6.420821623,6.544756406,35.39699438,0,0,5.733667477,8.780830095,0,0,6.544756406,6.420821623,11.63444168,5.563451492,18.19910121,0,0,0,26.02,11.63444168,8.780830095,0,0,12.96557803,11.62981856,12.13273414,0,0,0,5.733667477,24.8194709,0,0,0,5.960616024,-1.623406085,3.813287037,0.580555556,0.449476568,0,0.25,11,2,1,0,0,0,1,0,1,1,1,3,2,0,0,0,1,1.466,39.1164,-2.130709399
79,182.6109806,-0.235820991,-0.004133358,0.231687633,3.537232563,12.47052154,12.47052154,0.405648148,-0.547731481,0.690687643,10.09090909,157.163,148.091,157.0703057,60,0,0.125897327,-0.330142579,0.330142579,0.125897327,1.090909091,1.636363636,2.090909091,19.14542275,10.13845214,1.978620864,-1.976119371,2.070049957,-2.02677997,5.174655111,0.579390563,1.846791044,2.89180261,227.5974159,8.267584714,5.979543585,5.979543585,5.219545353,3.371816962,3.371816962,2.316371907,2.316371907,1.355354737,1.355354737,0.921952417,0.921952417,-0.96,271.4782835,8.139601594,3.436571192,2.272895837,63.83224885,5.733667477,11.63444168,0,0,0,0,0,8.780830095,0,0,0,30.66176366,6.066367068,0,8.780830095,0,0,0,5.733667477,6.420821623,6.544756406,35.39699438,0,0,5.733667477,8.780830095,0,0,6.544756406,6.420821623,11.63444168,5.563451492,18.19910121,0,0,0,26.02,11.63444168,8.780830095,0,0,18.52902952,6.066367068,12.13273414,0,0,0,5.733667477,24.94104308,0,0,0,5.817643613,-1.095462963,3.422517007,0.508611111,0.405648148,0,0.25,11,2,1,0,0,0,1,0,1,1,1,3,2,0,0,0,1,1.466,39.1164,-2.140970007
80,192.7576322,-0.227009381,-0.001672536,0.225336845,1.803451937,5.126354875,5.126354875,0.837314815,0.837314815,0.473732426,9.7,136.198,124.102,136.1000484,54,0,0.013786261,-0.271451642,0.271451642,0.013786261,1.2,1.9,2.5,15.19968369,10.15252097,1.864966405,-1.97296869,1.967330563,-2.237563767,5.141401234,0.728331768,2.02957389,2.426522347,171.8722824,7.234204519,5.878315178,5.878315178,4.931851653,3.406465518,3.406465518,2.189722705,2.189722705,1.400837364,1.400837364,0.861183589,0.861183589,-0.86,251.6671623,7.24940919,4.035942019,2.169025073,61.02117625,0,0,0,0,0,0,11.26846167,0,0,0,30.33183534,11.98427311,6.544756406,0,0,0,0,5.425791397,5.84267027,6.420821623,6.544756406,35.89528683,0,0,11.26846167,0,0,0,6.544756406,6.420821623,0,5.563451492,30.33183534,0,0,0,38.05,0,0,0,0,0,12.96557803,5.563451492,0,18.19910121,17.55852553,5.84267027,0,0,0,0,3.936037415,5.126354875,10.26959845,0.997361111,0.837314815,0,0.25,10,3,2,0,0,0,1,0,1,2,2,2,3,0,0,0,1,0.6924,42.3361,-2.187829565
81,184.1263174,-0.231348556,-0.004188463,0.227160093,0.692217097,12.74189815,12.74189815,0.078703704,-0.518101852,0.690687643,10.09090909,157.163,148.091,157.0703057,60,0,0.12886608,-0.330138957,0.330138957,0.12886608,1.181818182,1.727272727,2.181818182,19.14551426,10.12496852,2.050140428,-2.004629671,2.109038521,-2.058475366,5.192347236,0.555514475,1.972413612,2.99834132,227.5974159,8.267584714,5.979543585,5.979543585,5.253218858,3.38378309,3.38378309,2.23888721,2.23888721,1.456025933,1.456025933,0.915505863,0.915505863,-0.96,313.6137644,8.139601594,3.436571192,1.741425986,63.83224885,5.733667477,11.63444168,0,0,0,0,0,8.780830095,0,0,6.066367068,25.09831217,5.563451492,0,8.780830095,0,0,0,5.733667477,6.420821623,6.544756406,35.39699438,0,0,5.733667477,8.780830095,0,0,6.544756406,6.420821623,11.63444168,5.563451492,18.19910121,0,0,0,26.02,11.63444168,8.780830095,0,18.52902952,0,0,18.19910121,0,0,0,5.733667477,25.4837963,0,0,0,5.243686697,-1.036203704,3.798442933,0.248518519,0.261759259,0,0.25,11,2,1,0,0,0,1,0,1,1,1,3,2,0,0,0,1,1.466,39.1164,-1.960543255
82,233.6432752,-0.209806789,-0.03328458,0.176522209,1.331752163,5.504608214,5.504608214,0.720575633,0.720575633,0.737033111,10.53846154,171.243,158.139,171.1047994,66,0,-0.00366944,-0.330142604,0.330142604,0.00366944,0.923076923,1.692307692,2.461538462,14.51099547,10.05514427,1.935630003,-2.007683066,2.149025265,-2.016769538,5.824602209,0.970852606,2.182227289,2.491885706,406.5397135,9.096011838,7.533015716,7.533015716,6.398178148,4.577185822,4.577185822,3.220178108,3.220178108,2.246889402,2.246889402,1.560958186,1.560958186,-1.34,1414.083283,8.266954521,3.583946049,1.704025479,78.18284258,5.733667477,0,0,0,0,0,0,0,0,0,42.46456948,29.30147795,0,0,0,10.77244843,0,0,5.733667477,6.420821623,6.544756406,48.02802097,0,0,5.733667477,0,0,0,6.544756406,6.420821623,0,5.563451492,42.46456948,0,10.77244843,0,26.02,0,0,0,0,0,12.96557803,16.33589992,0,0,42.46456948,5.733667477,0,0,0,2.594186508,6.825163769,0,14.89694484,0.963129252,0.720575633,0,0.166666667,13,2,1,0,0,0,2,0,2,1,1,1,2,0,0,0,2,2.341,56.7064,-2.240311143
83,209.5315485,-0.233962099,-0.014518659,0.21944344,2.514762361,10.63790108,10.63790108,0.062665108,-0.37606198,0.670200994,9.416666667,165.192,154.104,165.0789786,64,0,0.319530053,-0.459869367,0.459869367,0.319530053,1.333333333,2,2.583333333,16.53320602,10.22242202,1.973659542,-2.012843766,1.9928347,-2.158551696,5.707670724,-0.142686763,2.156561498,2.384535863,245.9652649,8.811554788,6.694811758,6.694811758,5.825698503,3.722962099,3.722962099,2.350406307,2.350406307,1.409314417,1.409314417,0.796988333,0.796988333,-1.35,638.3422033,8.743896714,4.512097518,2.716900133,71.14118749,10.47053043,6.606881965,0,0,0,5.969305288,4.794537184,0,0,0,30.33183534,5.563451492,0,6.544756406,9.531400138,5.969305288,0,0,5.733667477,6.606881965,6.544756406,35.89528683,0,0,5.733667477,0,0,0,12.51406169,16.1382821,0,5.563451492,30.33183534,0,0,0,52.32,0,4.794537184,0,12.51406169,6.606881965,5.563451492,0,0,30.33183534,0,10.47053043,4.813287037,0,10.63790108,0,6.033222159,-0.37606198,9.485196444,0,0.239788596,0,0.222222222,12,2,3,0,0,0,1,0,1,3,1,3,3,0,0,0,1,0.6885,45.2924,-1.965748224
84,199.2544944,-0.222314156,0.013318888,0.235633044,1.779587348,5.410614135,5.410614135,0.739537037,0.739537037,0.652999985,9.8,135.21,122.106,135.1047994,54,0,-0.00366964,-0.330142606,0.330142606,0.00366964,1.4,2.2,2.8,14.51088867,10.10261526,1.885273972,-1.975608154,2.025691646,-2.018105041,5.216997103,0.966633872,1.88146485,2.746306375,205.6381692,7.397341225,6.300964908,6.300964908,4.825698503,3.583168886,3.583168886,2.527728018,2.527728018,1.515496985,1.515496985,1.034317382,1.034317382,-0.82,199.4352741,7.288932462,3.373794183,1.848446213,61.86612016,5.733667477,0,0,0,0,0,0,0,0,0,29.82891977,25.45276672,0,0,0,0,0,0,5.733667477,13.34455882,6.544756406,35.39237126,0,0,5.733667477,0,0,0,6.544756406,6.420821623,6.9237372,11.12690298,24.26546827,0,0,0,26.02,0,0,0,0,0,12.96557803,11.12690298,0,0,31.18920547,5.733667477,0,0,0,0,8.057327098,0,8.451452192,0.987777778,2.836776266,0,0.333333333,10,2,1,0,0,0,1,0,1,1,1,1,2,0,0,0,1,1.49622,43.9374,-2.293430053
85,209.7187058,-0.22259168,-0.043850163,0.178741517,1.819798538,11.04723876,11.04723876,0.047945248,-0.057728647,0.67495372,9.5,165.192,154.104,165.0789786,64,0,0.175879619,-0.49676779,0.49676779,0.175879619,1.416666667,2,2.416666667,16.46526912,10.12680428,2.011357158,-1.998079793,2.105092301,-2.126445786,5.970165963,0.100112723,2.167053353,2.843524062,266.3619538,8.974691495,6.910354708,6.910354708,5.774386908,3.649665467,3.649665467,2.355802021,2.355802021,1.597389218,1.597389218,0.894762322,0.894762322,-1.35,606.7749387,8.743896714,3.875200928,1.826040906,71.14118749,10.47053043,5.749511833,5.783244946,0,0,0,4.794537184,0,0,0,0,24.26546827,5.563451492,13.65455395,9.531400138,5.783244946,0,0,5.733667477,0,13.65455395,29.82891977,0,5.749511833,10.47053043,0,5.749511833,0,19.43779889,0,0,10.35798868,24.26546827,0,0,0,52.32,0,4.794537184,0,12.32800135,5.563451492,5.749511833,0,31.37526582,0,0,10.47053043,4.940001181,0,11.04723876,0,5.817252535,0.681689342,6.882777778,0,0.047945248,1.583095159,0.222222222,12,2,3,0,0,0,1,0,1,3,1,3,3,0,0,0,1,0.8366,46.3789,-2.095371063
86,241.4366055,-0.212293579,0.012945448,0.225239027,1.880125602,5.536369048,5.536369048,0.740814437,0.740814437,0.709685216,10.33333333,163.264,146.128,163.1360995,66,0,-0.003649756,-0.330142257,0.330142257,0.003649756,1.083333333,1.583333333,2,14.51334798,9.974910441,2.010230585,-2.090229724,2.155961184,-2.055449429,5.370428986,0.944426057,1.962376199,3.096026091,253.327756,9.137828202,8.14626437,8.14626437,5.647065708,4.416502219,4.416502219,3.415945999,3.415945999,2.234707174,2.234707174,1.748589593,1.748589593,-0.82,435.6475162,9.269445438,3.72297052,1.858495572,74.59600439,5.733667477,0,0,0,0,0,0,0,0,0,17.69618563,50.4271441,0,0,0,0,0,0,5.733667477,27.19203322,6.544756406,34.3865401,0,0,5.733667477,0,0,0,6.544756406,6.420821623,20.7712116,22.25380597,12.13273414,0,0,0,26.02,0,0,0,0,0,12.96557803,22.25380597,0,0,32.90394574,5.733667477,0,0,0,0,11.04078704,0,4.440462963,0.997962963,7.187453704,0,0.454545455,12,2,1,0,0,0,1,0,1,1,1,1,2,0,0,0,1,2.11306,53.4114,-2.208143816
87,151.1927104,-0.23907845,-0.029278297,0.209800154,3.044422478,12.1875,12.1875,0.289444444,-0.47412037,0.56177319,9.555555556,126.134,119.078,126.0593264,48,0,0.212598736,-0.32521156,0.32521156,0.212598736,1.555555556,2.333333333,2.777777778,19.14292269,10.34869853,1.902584289,-1.914442308,1.943216012,-1.992336292,5.031068531,0.57665069,1.881408311,2.936866102,200.004278,6.690234444,4.841685926,4.841685926,4.325698503,2.642014449,2.642014449,1.655772256,1.655772256,0.981918819,0.981918819,0.56399994,0.56399994,-0.96,126.0543568,6.164378109,2.547880827,1.467221172,52.52141931,5.733667477,0,0,5.947697344,0,0,0,4.983978521,4.390415048,0,6.066367068,12.13273414,6.544756406,5.693927995,4.390415048,0,0,4.983978521,5.733667477,6.544756406,0,29.84072654,0,0,5.733667477,4.390415048,0,0,4.983978521,6.544756406,5.947697344,5.693927995,18.19910121,0,0,0,38.91,5.947697344,4.390415048,0,6.544756406,5.693927995,0,6.066367068,12.13273414,0,4.983978521,5.733667477,12.1875,0,3.5,0,5.768240741,-0.47412037,4.562268519,0,0.289444444,0,0.166666667,9,2,2,0,0,0,0,1,1,2,1,3,1,0,0,0,1,0.6794,32.0864,-1.9198022
88,154.6271874,-0.249385128,-0.024365749,0.225019379,3.214893487,12.4474537,12.4474537,0.230509259,-0.333333333,0.600531261,9.555555556,126.134,119.078,126.0593264,48,0,0.145451659,-0.326406247,0.326406247,0.145451659,1.666666667,2.444444444,2.888888889,19.14219891,10.25316448,1.946868899,-1.936786069,2.006576485,-1.986849103,5.107953551,0.603845146,1.893493117,3.006524007,200.004278,6.690234444,4.841685926,4.841685926,4.342535255,2.6278653,2.6278653,1.671208692,1.671208692,1.076345076,1.076345076,0.569542024,0.569542024,-0.96,130.6510251,6.164378109,2.547880827,1.233618172,52.52141931,5.733667477,5.817220841,0,0,0,0,4.983978521,4.390415048,0,0,0,6.066367068,18.30505147,6.196843572,4.390415048,0,0,4.983978521,5.733667477,6.544756406,0,29.84072654,0,0,5.733667477,4.390415048,0,0,4.983978521,6.544756406,5.817220841,5.563451492,18.46005421,0,0,0,38.91,0,4.390415048,0,12.36197725,5.563451492,6.196843572,6.196843572,6.066367068,0,4.983978521,5.733667477,12.4474537,0,3.562314815,0,5.6875,-0.333333333,1.564814815,2.674074074,0.230509259,0,0.166666667,9,2,2,0,0,0,0,1,1,2,1,3,1,0,0,0,1,0.6794,32.0864,-1.9637722
89,175.2921378,-0.248720213,-0.04636149,0.202358723,4.841738554,8.466742252,8.466742252,0.495555556,0.495555556,0.61969873,8.8,132.166,124.102,132.0687483,50,0,0.099120144,-0.326496786,0.326496786,0.099120144,1.5,2.3,2.9,14.51638091,10.13783372,1.895128387,-1.933049563,2.013417815,-1.95039488,5.31952832,1.069299905,2.046001328,3.012676362,260.2052557,7.397341225,5.541071723,5.541071723,4.863703305,3.056775684,3.056775684,2.016305293,2.016305293,1.291783871,1.291783871,0.767847981,0.767847981,-1.33,235.2901528,6.785340254,2.997217039,1.335791643,59.89375773,5.733667477,0,0,0,0,0,0,0,5.261891555,0,12.13273414,17.69618563,6.544756406,11.6326728,0,0,5.261891555,0,5.733667477,6.544756406,0,35.39237126,0,6.069221313,5.733667477,0,0,0,0,6.544756406,11.33111287,11.12690298,24.26546827,0,0,0,49.81,0,0,0,0,12.1082079,5.563451492,0,12.13273414,18.20195545,0,10.99555903,0,0,0,8.466742252,7.032517007,0,9.338518519,0,0.495555556,0,0.125,10,2,2,0,0,0,1,0,1,2,1,2,1,0,0,0,1,1.01698,39.0484,-2.3749019
90,182.8320722,-0.232308133,-0.007231182,0.225076951,1.985885618,12.29570862,12.29570862,0.193730159,-0.193730159,0.656765258,9.8,139.173,129.093,139.0797275,54,0,0.122727229,-0.330142607,0.330142607,0.122727229,1.2,1.8,2.3,19.14213861,10.14796004,1.89760965,-1.951235228,2.013740904,-2.016723676,5.15537352,0.626689509,1.945144602,2.693803452,192.9174942,7.397341225,5.678929381,5.678929381,4.825698503,3.272151123,3.272151123,2.165141315,2.165141315,1.346269966,1.346269966,0.817739743,0.817739743,-0.89,210.075617,7.219769484,3.321482264,1.809938153,59.66671345,5.733667477,5.817220841,0,0,0,0,0,4.390415048,0,0,12.13273414,30.66176366,0,0,4.390415048,0,0,0,5.733667477,6.420821623,6.544756406,35.64614061,0,0,5.733667477,4.390415048,0,0,6.544756406,6.420821623,5.817220841,5.563451492,24.26546827,0,0,0,26.02,0,4.390415048,0,5.817220841,6.544756406,11.98427311,12.13273414,12.13273414,0,0,5.733667477,12.29570862,0,0,0,6.391785714,-0.193730159,6.403148148,0.819722222,0.616698791,0,0.25,10,2,1,0,0,0,1,0,1,1,1,2,2,0,0,0,1,1.3269,39.1584,-2.229254188
91,209.2965275,-0.201956435,0.012519591,0.214476026,1.92366847,5.399845128,5.399845128,0.700723025,0.700723025,0.704040982,9.636363636,151.209,138.105,151.099714,60,0,0.118377749,-0.496768219,0.496768219,0.118377749,1.272727273,1.909090909,2.363636364,16.46525056,10.1432913,1.908760664,-2.002379536,2.10339509,-2.016735832,5.266537913,0.414393876,2.066172829,2.664537067,205.3076473,8.104448007,6.709213199,6.709213199,5.363703305,3.695541322,3.695541322,2.386749831,2.386749831,1.592066832,1.592066832,0.95886981,0.95886981,-1.02,380.1758005,8.080200401,3.984450935,2.238581133,66.97966539,10.47053043,5.749511833,0,0,0,0,0,0,0,0,12.13273414,30.66176366,0,7.109797541,4.736862954,0,0,0,5.733667477,6.420821623,13.65455395,29.82891977,0,5.749511833,10.47053043,0,5.749511833,0,13.65455395,6.420821623,0,5.563451492,24.26546827,0,0,0,35.25,0,0,0,0,6.544756406,12.17033346,5.563451492,7.109797541,24.26546827,0,10.47053043,5.016059382,0,0,0,6.657530313,0.894232804,7.965648148,0.934518141,0.700723025,1.66462152,0.333333333,11,2,2,0,0,0,1,0,1,2,1,2,3,0,0,0,1,1.1964,45.7524,-2.149513349
92,209.3291282,-0.238538426,-0.038837123,0.199701303,3.9224635,10.44540462,10.44540462,0.315529101,-0.894168084,0.698578703,9.75,165.192,154.104,165.0789786,64,0,0.335178575,-0.477639249,0.477639249,0.335178575,1.333333333,1.916666667,2.333333333,16.36553506,10.10102844,1.997816315,-1.978186382,2.036570343,-2.028218744,5.870022444,0.069665225,2.057933877,2.780862289,266.3619538,8.974691495,6.656426794,6.656426794,5.736382105,3.760899829,3.760899829,2.540751124,2.540751124,1.63389905,1.63389905,0.980655979,0.980655979,-1.35,535.0628081,8.743896714,3.875200928,2.066856353,70.82187601,10.84019487,0,0,0,0,5.969305288,0,4.794537184,0,0,12.13273414,30.66176366,0,5.563451492,9.901064579,5.969305288,0,0,5.733667477,6.420821623,6.544756406,35.39237126,0,0,5.733667477,0,0,0,17.62058909,6.420821623,0,15.92144017,24.26546827,0,0,0,63.32,5.969305288,4.794537184,0,0,12.1082079,11.98427311,0,24.26546827,0,0,10.84019487,0,0,10.44540462,8.580914667,6.729359568,-0.894168084,6.757222222,0.791566515,0.589700491,0,0.222222222,12,3,3,0,0,0,1,0,1,2,2,3,3,0,0,0,1,0.886,46.1597,-2.254394409
93,203.7794626,-0.207357656,-0.026863789,0.180493867,2.972657824,12.06510291,12.06510291,0.359263039,-4.269173399,0.549525835,11.69230769,190.168,181.096,190.0717829,72,0,0.41590985,-0.271149162,0.41590985,0.271149162,1.153846154,1.692307692,2.076923077,19.41316916,10.1283565,2.292583536,-2.06401452,2.284129484,-2.203345754,5.23815914,-0.137136756,2.041090316,2.813556371,265.7127826,9.897341225,6.727751546,6.727751546,6.037023368,3.63409583,3.63409583,2.575583335,2.575583335,1.587448826,1.587448826,0.929430161,0.929430161,-1.07,685.8063461,10.0138223,3.760146299,2.711205898,73.51778246,0,0,0,0,0,6.176298517,11.26846167,0,13.17124514,0,12.13273414,17.69618563,6.544756406,5.563451492,13.17124514,0,0,5.425791397,5.84267027,12.72105492,0,35.39237126,0,0,11.26846167,13.17124514,0,0,0,12.72105492,0,11.12690298,24.26546827,0,0,0,38.05,11.73975001,13.17124514,0,0,6.544756406,17.69618563,12.13273414,0,0,5.425791397,5.84267027,36.19530872,0,0,0,2.433874953,5.012161872,4.851898148,-4.269173399,0.359263039,0,0.25,13,3,2,0,0,0,1,0,1,2,2,5,2,0,0,0,1,1.6687,42.4711,-2.165174462
94,182.4745025,-0.233890909,-0.006591517,0.227299392,1.194333141,12.44968821,12.44968821,0.188935185,-0.188935185,0.656765258,9.8,139.173,129.093,139.0797275,54,0,0.122982828,-0.330142593,0.330142593,0.122982828,1.4,2.2,2.8,19.14213982,10.14625564,1.910827274,-1.955425769,2.021235507,-2.019212956,5.15797247,0.625109635,1.88146485,2.746306375,210.1674942,7.397341225,5.678929381,5.678929381,4.825698503,3.272151123,3.272151123,2.168595639,2.168595639,1.322041302,1.322041302,0.859139457,0.859139457,-0.89,199.4352741,7.219769484,3.321482264,1.809938153,59.66671345,5.733667477,5.817220841,0,0,0,0,0,4.390415048,0,0,12.13273414,30.66176366,0,0,4.390415048,0,0,0,5.733667477,6.420821623,6.544756406,35.64614061,0,0,5.733667477,4.390415048,0,0,6.544756406,6.420821623,5.817220841,5.563451492,24.26546827,0,0,0,26.02,0,4.390415048,0,5.817220841,6.544756406,11.98427311,12.13273414,6.066367068,6.066367068,0,5.733667477,12.44968821,0,0,0,6.248813303,-0.188935185,6.503118859,0.747777778,0.57287037,0,0.25,10,2,1,0,0,0,1,0,1,1,1,2,2,0,0,0,1,1.3269,39.1584,-2.225033598
95,175.2567217,-0.244260056,-0.044106195,0.200153861,1.0949999,12.62384259,12.62384259,0.100200617,-0.449074074,0.673431349,9.9,160.579,154.531,160.0203541,54,0,0.146992016,-0.325121732,0.325121732,0.146992016,1.7,2.4,2.9,35.49569086,10.32689082,1.999319489,-1.959700457,2.098321148,-2.016121399,6.299578623,0.599729836,1.878744529,3.069982715,239.1894674,7.560477932,5.14230013,5.898229076,4.736382105,2.737597245,3.115561718,1.786176767,2.222612547,1.077362187,1.284061139,0.593089333,0.737678114,-0.67,182.2382193,7.437181136,2.943925379,1.430273242,62.82468554,5.733667477,5.817220841,0,0,0,0,4.983978521,4.390415048,0,0,11.60093989,6.066367068,12.74159998,10.71656131,4.390415048,11.60093989,0,4.983978521,5.733667477,6.544756406,0,28.79699279,0,0,5.733667477,4.390415048,0,11.60093989,4.983978521,6.544756406,5.817220841,5.693927995,12.26321064,5.022633314,0,0,38.91,5.817220841,4.390415048,0,17.26131771,0,0,12.26321064,0,0,4.983978521,17.33460737,12.62384259,5.430600907,3.664351852,0.286759259,5.395325019,-0.449074074,1.191219136,1.367885802,0.100200617,0,0.166666667,10,2,2,0,0,0,0,1,1,2,1,4,1,0,0,0,1,1.3328,37.0964,-1.950149541
96,203.6186822,-0.233225439,-0.014329005,0.218896434,2.914737207,12.8947345,12.8947345,0.018101852,-1.174054233,0.42539453,10.46153846,190.168,181.096,190.0717829,72,0,0.16176769,-0.271451629,0.271451629,0.16176769,1.230769231,1.923076923,2.538461538,19.16047002,10.12237141,2.093741773,-2.029299207,2.137093675,-2.243328197,5.200613811,0.482860143,2.085672084,2.915907943,301.6857678,9.844934983,6.780157789,6.780157789,6.147065708,3.717429164,3.717429164,2.564842112,2.564842112,1.607014874,1.607014874,0.998030328,0.998030328,-1.07,767.5273269,10.0138223,4.247047393,2.43232639,73.51778246,0,5.817220841,11.63444168,0,0,0,11.26846167,13.17124514,0,0,0,18.05064018,12.61112347,0,13.17124514,0,0,5.425791397,5.84267027,6.420821623,6.544756406,35.14784815,0,0,11.26846167,13.17124514,0,0,6.544756406,6.420821623,17.45166252,5.563451492,12.13273414,0,0,0,38.05,17.45166252,13.17124514,0,18.52902952,6.066367068,6.066367068,0,0,0,5.425791397,5.84267027,38.07237245,0,0,0,2.25265873,1.965358088,1.462758881,0.149814815,0.263703704,0,0.25,13,3,2,0,0,0,1,0,1,2,2,5,3,0,0,0,1,1.1097,42.2101,-2.062566289
